Problem:    EON_SDS009
  1155 yb[1,1,1,2,1,4]
                    *              0             0             1 
  1156 yb[1,1,1,3,1,4]
                    *              0             0             1 
  1157 yb[1,1,2,3,1,4]
                    *              0             0             1 
  1158 yb[1,1,3,2,1,4]
                    *              1             0             1 
  1159 yb[1,1,3,3,2,4]
                    *              0             0             1 
  1160 yb[1,2,1,1,3,4]
                    *              0             0             1 
  1161 yb[1,2,2,1,2,4]
                    *              0             0             1 
  1162 yb[1,2,2,2,1,4]
                    *              0             0             1 
  1163 yb[1,2,3,2,2,4]
                    *              0             0             1 
  1164 yb[1,3,1,1,2,4]
                    *              0             0             1 
  1165 yb[1,3,1,2,3,4]
                    *              0             0             1 
  1166 yb[1,3,2,2,2,4]
                    *              0             0             1 
  1167 yb[1,3,3,1,3,4]
                    *              1             0             1 
  1168 yb[1,3,3,2,3,4]
                    *              0             0             1 
  1169 yb[1,3,3,3,1,4]
                    *              0             0             1 
  1170 yb[1,3,3,3,2,4]
                    *              0             0             1 
  1171 yb[1,1,1,1,2,5]
                    *              0             0             1 
  1172 yb[1,1,1,1,3,5]
                    *              0             0             1 
  1173 yb[1,1,1,2,1,5]
                    *              0             0             1 
  1174 yb[1,1,1,3,1,5]
                    *              0             0             1 
  1175 yb[1,1,2,3,1,5]
                    *              0             0             1 
  1176 yb[1,1,3,2,1,5]
                    *              0             0             1 
  1177 yb[1,1,3,3,2,5]
                    *              0             0             1 
  1178 yb[1,2,1,1,3,5]
                    *              0             0             1 
  1179 yb[1,2,2,1,2,5]
                    *              0             0             1 
  1180 yb[1,2,2,2,1,5]
                    *              0             0             1 
  1181 yb[1,2,3,2,2,5]
                    *              0             0             1 
  1182 yb[1,3,1,1,2,5]
                    *              0             0             1 
  1183 yb[1,3,1,2,3,5]
                    *              0             0             1 
  1184 yb[1,3,2,2,2,5]
                    *              0             0             1 
  1185 yb[1,3,3,1,3,5]
                    *              0             0             1 
  1186 yb[1,3,3,2,3,5]
                    *              0             0             1 
  1187 yb[1,3,3,3,1,5]
                    *              0             0             1 
  1188 yb[1,3,3,3,2,5]
                    *              0             0             1 
  1189 yb[1,1,1,1,2,6]
                    *              0             0             1 
  1190 yb[1,1,1,1,3,6]
                    *              0             0             1 
  1191 yb[1,1,1,2,1,6]
                    *              0             0             1 
  1192 yb[1,1,1,3,1,6]
                    *              0             0             1 
  1193 yb[1,1,2,3,1,6]
                    *              0             0             1 
  1194 yb[1,1,3,2,1,6]
                    *              0             0             1 
  1195 yb[1,1,3,3,2,6]
                    *              0             0             1 
  1196 yb[1,2,1,1,3,6]
                    *              0             0             1 
  1197 yb[1,2,2,1,2,6]
                    *              0             0             1 
  1198 yb[1,2,2,2,1,6]
                    *              0             0             1 
  1199 yb[1,2,3,2,2,6]
                    *              0             0             1 
